experiment,time_s,follower,cell,artifact_id,q_seg_max,qdot_seg_max,u_dot_bound,amplitude_guard_pass,slew_guard_pass,domain_pass,artifact_valid,lmi_margin_pass,effective_delay_mode_pass,authority
migration,1.08,4,C1,C1_SHARED_CERT_001,0.427320620399,0.0603192080361,1550.46946714,1,1,1,1,1,1,N
migration,1.10,1,C1,C1_SHARED_CERT_001,0.469960562981,0.0484927443921,1144.58876641,1,1,1,1,1,1,N
migration,1.10,2,C1,C1_SHARED_CERT_001,0.429909185213,0.0666763628146,1865.07896979,1,1,1,1,1,1,N
migration,1.10,3,C1,C1_SHARED_CERT_001,0.430927413302,0.0720781950952,2347.93080275,1,1,1,1,1,1,N
migration,1.10,4,C1,C1_SHARED_CERT_001,0.426114237739,0.0719939192701,1842.21729516,1,1,1,1,1,1,N
migration,1.12,1,C1,C1_SHARED_CERT_001,0.468990711212,0.0630452808985,1475.24056508,1,1,1,1,1,1,N
migration,1.12,2,C1,C1_SHARED_CERT_001,0.42857566008,0.0773682983204,2156.53256195,1,1,1,1,1,1,N
migration,1.12,3,C1,C1_SHARED_CERT_001,0.429485851092,0.0831482913063,2699.97870764,1,1,1,1,1,1,N
migration,1.12,4,C1,C1_SHARED_CERT_001,0.424674360924,0.0829048645495,2114.84775758,1,1,1,1,1,1,N
migration,1.14,1,C1,C1_SHARED_CERT_001,0.467729808916,0.0768900259632,1789.77988582,1,1,1,1,1,1,N
migration,1.14,2,C1,C1_SHARED_CERT_001,0.4270282964,0.0872865063631,2426.86130073,1,1,1,1,1,1,N
migration,1.14,3,C1,C1_SHARED_CERT_001,0.427822886958,0.0934493127058,3027.52803202,1,1,1,1,1,1,N
migration,1.14,4,C1,C1_SHARED_CERT_001,0.423016265193,0.0930534874887,2368.39846359,1,1,1,1,1,1,N
migration,1.16,1,C1,C1_SHARED_CERT_001,0.466192011643,0.0900194345718,2088.03653058,1,1,1,1,1,1,N
migration,1.16,2,C1,C1_SHARED_CERT_001,0.425282568653,0.0964364673203,2676.21632951,1,1,1,1,1,1,N
migration,1.16,3,C1,C1_SHARED_CERT_001,0.425953902319,0.102986004772,3330.7317149,1,1,1,1,1,1,N
migration,1.16,4,C1,C1_SHARED_CERT_001,0.42115519692,0.10244473059,2602.99449171,1,1,1,1,1,1,N
migration,1.18,1,C1,C1_SHARED_CERT_001,0.464391625865,0.102428951694,2369.90826915,1,1,1,1,1,1,N
migration,1.18,2,C1,C1_SHARED_CERT_001,0.423353841719,0.104826677861,2904.83104225,1,1,1,1,1,1,N
migration,1.18,3,C1,C1_SHARED_CERT_001,0.423894183693,0.111766078806,3609.83705034,1,1,1,1,1,1,N
migration,1.18,4,C1,C1_SHARED_CERT_001,0.419106303636,0.111086474855,2818.83437316,1,1,1,1,1,1,N
migration,1.20,1,C1,C1_SHARED_CERT_001,0.462343049177,0.114116464163,2635.34837644,1,1,1,1,1,1,N
migration,1.20,2,C1,C1_SHARED_CERT_001,0.421257310551,0.112468061517,3113.00500172,1,1,1,1,1,1,N
migration,1.20,3,C1,C1_SHARED_CERT_001,0.421658863381,0.11979962404,3865.16697437,1,1,1,1,1,1,N
migration,1.20,4,C1,C1_SHARED_CERT_001,0.416884575261,0.11898895658,3016.17550578,1,1,1,1,1,1,N
migration,1.22,1,C1,C1_SHARED_CERT_001,0.460060721461,0.12508183854,2884.355125,1,1,1,1,1,1,N
migration,1.22,2,C1,C1_SHARED_CERT_001,0.41900795164,0.119373446209,3301.08968476,1,1,1,1,1,1,N
migration,1.22,3,C1,C1_SHARED_CERT_001,0.419262871907,0.12709858549,4097.10344514,1,1,1,1,1,1,N
migration,1.22,4,C1,C1_SHARED_CERT_001,0.414504796999,0.126164249262,3195.32119717,1,1,1,1,1,1,N
migration,1.24,1,C1,C1_SHARED_CERT_001,0.457559085295,0.135326625895,3116.96507195,1,1,1,1,1,1,N
migration,1.24,2,C1,C1_SHARED_CERT_001,0.416620484927,0.125557160694,3469.47747236,1,1,1,1,1,1,N
migration,1.24,3,C1,C1_SHARED_CERT_001,0.416720900906,0.133676361792,4306.0746421,1,1,1,1,1,1,N
migration,1.24,4,C1,C1_SHARED_CERT_001,0.41198151259,0.132625864408,3356.61068105,1,1,1,1,1,1,N
migration,1.26,1,C1,C1_SHARED_CERT_001,0.454852553296,0.144853762913,3333.24626291,1,1,1,1,1,1,N
migration,1.26,2,C1,C1_SHARED_CERT_001,0.414109343782,0.131034762291,3618.59422063,1,1,1,1,1,1,N
migration,1.26,3,C1,C1_SHARED_CERT_001,0.414047374046,0.139547535581,4492.54638348,1,1,1,1,1,1,N
migration,1.26,4,C1,C1_SHARED_CERT_001,0.409328995554,0.138388493328,3500.41265947,1,1,1,1,1,1,N
migration,1.28,1,C1,C1_SHARED_CERT_001,0.451955479816,0.153667421455,3533.29481043,1,1,1,1,1,1,N
migration,1.28,2,C1,C1_SHARED_CERT_001,0.411488650437,0.135822883186,3748.89506653,1,1,1,1,1,1,N
migration,1.28,3,C1,C1_SHARED_CERT_001,0.411256423352,0.144727758851,4657.0184757,1,1,1,1,1,1,N
migration,1.28,4,C1,C1_SHARED_CERT_001,0.406561225784,0.143467855294,3627.12150423,1,1,1,1,1,1,N
migration,1.30,1,C1,C1_SHARED_CERT_001,0.448882134532,0.161773156487,3717.23825361,1,1,1,1,1,1,N
migration,1.30,2,C1,C1_SHARED_CERT_001,0.408772194487,0.139939167921,3860.86272059,1,1,1,1,1,1,N
migration,1.30,3,C1,C1_SHARED_CERT_001,0.408361868532,0.149233589823,4800.0195201,1,1,1,1,1,1,N
migration,1.30,4,C1,C1_SHARED_CERT_001,0.403691869138,0.14788058845,3737.15452777,1,1,1,1,1,1,N
migration,1.32,1,C1,C1_SHARED_CERT_001,0.445646676002,0.169177882913,3885.23502916,1,1,1,1,1,1,N
migration,1.32,2,C1,C1_SHARED_CERT_001,0.405973412641,0.143402265225,3955.00724202,1,1,1,1,1,1,N
migration,1.32,3,C1,C1_SHARED_CERT_001,0.405377197478,0.153082588383,4922.1099472,1,1,1,1,1,1,N
migration,1.32,4,C1,C1_SHARED_CERT_001,0.400734258203,0.15164431363,3830.95357666,1,1,1,1,1,1,N
migration,1.34,1,C1,C1_SHARED_CERT_001,0.442263124459,0.175889910439,4037.47526141,1,1,1,1,1,1,N
migration,1.34,2,C1,C1_SHARED_CERT_001,0.403105368641,0.146231837202,4031.86628703,1,1,1,1,1,1,N
migration,1.34,3,C1,C1_SHARED_CERT_001,0.402315546841,0.156293301079,5023.8815369,1,1,1,1,1,1,N
migration,1.34,4,C1,C1_SHARED_CERT_001,0.397701373139,0.154777622339,3908.9847291,1,1,1,1,1,1,N
migration,1.36,1,C1,C1_SHARED_CERT_001,0.438745333918,0.181918971524,4174.18139488,1,1,1,1,1,1,N
migration,1.36,2,C1,C1_SHARED_CERT_001,0.400180732989,0.148448558317,4092.00507905,1,1,1,1,1,1,N
migration,1.36,3,C1,C1_SHARED_CERT_001,0.399189682333,0.158885262959,5105.9574744,1,1,1,1,1,1,N
migration,1.36,4,C1,C1_SHARED_CERT_001,0.394605822271,0.157300079824,3971.73836997,1,1,1,1,1,1,N
migration,1.38,1,C1,C1_SHARED_CERT_001,0.435106963726,0.187276220875,4295.60818035,1,1,1,1,1,1,N
migration,1.38,2,C1,C1_SHARED_CERT_001,0.397211762704,0.150074088517,4136.01567348,1,1,1,1,1,1,N
migration,1.38,3,C1,C1_SHARED_CERT_001,0.396011978962,0.16087897527,5168.99163815,1,1,1,1,1,1,N
migration,1.38,4,C1,C1_SHARED_CERT_001,0.391459822616,0.159232202617,4019.72862734,1,1,1,1,1,1,N
migration,1.40,1,C1,C1_SHARED_CERT_001,0.431361450114,0.191974198368,4402.04182952,1,1,1,1,1,1,N
migration,1.40,2,C1,C1_SHARED_CERT_001,0.39421028161,0.151131014409,4164.5153512,1,1,1,1,1,1,N
migration,1.40,3,C1,C1_SHARED_CERT_001,0.392794401703,0.162295851247,5213.66687253,1,1,1,1,1,1,N
migration,1.40,4,C1,C1_SHARED_CERT_001,0.38827518085,0.16059540435,4053.49201593,1,1,1,1,1,1,N
migration,1.42,1,C1,C1_SHARED_CERT_001,0.427521978495,0.196026759359,4493.79842873,1,1,1,1,1,1,N
migration,1.42,2,C1,C1_SHARED_CERT_001,0.3911876618,0.15164275999,4178.14418204,1,1,1,1,1,1,N
migration,1.42,3,C1,C1_SHARED_CERT_001,0.389548487264,0.16315813149,5240.69229296,1,1,1,1,1,1,N
migration,1.42,4,C1,C1_SHARED_CERT_001,0.385063275378,0.161411911567,4073.58533075,1,1,1,1,1,1,N
migration,1.44,1,C1,C1_SHARED_CERT_001,0.423601457161,0.199448980346,4571.22179247,1,1,1,1,1,1,N
migration,1.44,2,C1,C1_SHARED_CERT_001,0.388154806893,0.151633473313,4177.56193202,1,1,1,1,1,1,N
migration,1.44,3,C1,C1_SHARED_CERT_001,0.386285327537,0.163488774096,5250.79978799,1,1,1,1,1,1,N
migration,1.44,4,C1,C1_SHARED_CERT_001,0.381835040066,0.161704654972,4080.58292657,1,1,1,1,1,1,N
migration,1.46,1,C1,C1_SHARED_CERT_001,0.419612492854,0.202257049071,4634.68096352,1,1,1,1,1,1,N
migration,1.46,2,C1,C1_SHARED_CERT_001,0.385122137546,0.151127901023,4163.44463992,1,1,1,1,1,1,N
migration,1.46,3,C1,C1_SHARED_CERT_001,0.383015555246,0.163311333529,5244.74016345,1,1,1,1,1,1,N
migration,1.46,4,C1,C1_SHARED_CERT_001,0.378600950164,0.161497148501,4075.07369335,1,1,1,1,1,1,N
migration,1.48,1,C1,C1_SHARED_CERT_001,0.415567368549,0.204468145148,4684.56749794,1,1,1,1,1,1,N
migration,1.48,2,C1,C1_SHARED_CERT_001,0.382099579562,0.150151261967,4136.48116921,1,1,1,1,1,1,N
migration,1.48,3,C1,C1_SHARED_CERT_001,0.379749332024,0.162649837016,5223.27920793,1,1,1,1,1,1,N
migration,1.48,4,C1,C1_SHARED_CERT_001,0.375371010642,0.160813365869,4057.65796881,1,1,1,1,1,1,N
migration,1.50,1,C1,C1_SHARED_CERT_001,0.411478023617,0.206100329877,4721.29295906,1,1,1,1,1,1,N
migration,1.50,2,C1,C1_SHARED_CERT_001,0.379096554499,0.148701586317,4096.6188192,1,1,1,1,1,1,N
migration,1.50,3,C1,C1_SHARED_CERT_001,0.376496338959,0.161444094851,5184.50301956,1,1,1,1,1,1,N
migration,1.50,4,C1,C1_SHARED_CERT_001,0.37215474699,0.159584470147,4026.6157768,1,1,1,1,1,1,N
migration,1.52,1,C1,C1_SHARED_CERT_001,0.407356036187,0.207163740389,4745.08878277,1,1,1,1,1,1,N
migration,1.52,2,C1,C1_SHARED_CERT_001,0.376122523068,0.146667526975,4040.82187712,1,1,1,1,1,1,N
migration,1.52,3,C1,C1_SHARED_CERT_001,0.373267460926,0.159596022601,5125.29210753,1,1,1,1,1,1,N
migration,1.52,4,C1,C1_SHARED_CERT_001,0.368963061437,0.15772080165,3979.70670929,1,1,1,1,1,1,N
migration,1.54,1,C1,C1_SHARED_CERT_001,0.403212781636,0.207528574564,4753.00594918,1,1,1,1,1,1,N
migration,1.54,2,C1,C1_SHARED_CERT_001,0.373189172926,0.144043126996,3968.9291486,1,1,1,1,1,1,N
migration,1.54,3,C1,C1_SHARED_CERT_001,0.370075544485,0.157146161997,5046.93806168,1,1,1,1,1,1,N
migration,1.54,4,C1,C1_SHARED_CERT_001,0.365808649396,0.155267541219,3918.06154959,1,1,1,1,1,1,N
migration,1.56,1,C1,C1_SHARED_CERT_001,0.39906223136,0.207115771385,4743.24887986,1,1,1,1,1,1,N
migration,1.56,2,C1,C1_SHARED_CERT_001,0.370308310864,0.140889078082,3882.59714256,1,1,1,1,1,1,N
migration,1.56,3,C1,C1_SHARED_CERT_001,0.366932625363,0.154151293981,4951.24907152,1,1,1,1,1,1,N
migration,1.56,4,C1,C1_SHARED_CERT_001,0.362703302668,0.152280849425,3843.08548447,1,1,1,1,1,1,N
migration,1.58,1,C1,C1_SHARED_CERT_001,0.394919937958,0.205982502242,4717.11833048,1,1,1,1,1,1,N
migration,1.58,2,C1,C1_SHARED_CERT_001,0.367490529843,0.137261493403,3783.35736723,1,1,1,1,1,1,N
migration,1.58,3,C1,C1_SHARED_CERT_001,0.363849603667,0.150667160778,4840.00013266,1,1,1,1,1,1,N
migration,1.58,4,C1,C1_SHARED_CERT_001,0.359657689841,0.148815997756,3756.16136193,1,1,1,1,1,1,N
migration,1.60,1,C1,C1_SHARED_CERT_001,0.390800310595,0.204183081759,4675.85002672,1,1,1,1,1,1,N
migration,1.60,2,C1,C1_SHARED_CERT_001,0.36474530056,0.13321782605,3672.77775236,1,1,1,1,1,1,N
migration,1.60,3,C1,C1_SHARED_CERT_001,0.36083626466,0.146751936433,4715.04347579,1,1,1,1,1,1,N
migration,1.60,4,C1,C1_SHARED_CERT_001,0.356681374073,0.144930891276,3658.73775943,1,1,1,1,1,1,N
migration,1.62,1,C1,C1_SHARED_CERT_001,0.386716672145,0.201773402994,4620.71546971,1,1,1,1,1,1,N
migration,1.62,2,C1,C1_SHARED_CERT_001,0.36208094465,0.128816940116,3552.46458496,1,1,1,1,1,1,N
migration,1.62,3,C1,C1_SHARED_CERT_001,0.357901230128,0.142464184848,4578.24358886,1,1,1,1,1,1,N
migration,1.62,4,C1,C1_SHARED_CERT_001,0.353782760426,0.140683566736,3552.26643152,1,1,1,1,1,1,N
migration,1.64,1,C1,C1_SHARED_CERT_001,0.382681227623,0.198813712398,4553.08500019,1,1,1,1,1,1,N
migration,1.64,2,C1,C1_SHARED_CERT_001,0.359504606469,0.124115002773,3423.95047199,1,1,1,1,1,1,N
migration,1.64,3,C1,C1_SHARED_CERT_001,0.355051950582,0.137858694808,4431.34469426,1,1,1,1,1,1,N
migration,1.64,4,C1,C1_SHARED_CERT_001,0.350969093227,0.136128081937,3438.09954348,1,1,1,1,1,1,N
migration,1.66,1,C1,C1_SHARED_CERT_001,0.378704977117,0.195363709348,4474.31641648,1,1,1,1,1,1,N
migration,1.66,2,C1,C1_SHARED_CERT_001,0.357022307031,0.11916412685,3288.6573255,1,1,1,1,1,1,N
migration,1.66,3,C1,C1_SHARED_CERT_001,0.352294780758,0.132986057607,4275.95731915,1,1,1,1,1,1,N
migration,1.66,4,C1,C1_SHARED_CERT_001,0.348246535652,0.131314352578,3317.48560066,1,1,1,1,1,1,N
migration,1.68,1,C1,C1_SHARED_CERT_001,0.374797726737,0.191479065177,4385.67586258,1,1,1,1,1,1,N
migration,1.68,2,C1,C1_SHARED_CERT_001,0.354639025096,0.11401227842,3147.89385116,1,1,1,1,1,1,N
migration,1.68,3,C1,C1_SHARED_CERT_001,0.349635063572,0.127892775253,4113.56174906,1,1,1,1,1,1,N
migration,1.68,4,C1,C1_SHARED_CERT_001,0.345620252563,0.12628824177,3191.57169437,1,1,1,1,1,1,N
migration,1.70,1,C1,C1_SHARED_CERT_001,0.370968169171,0.187211622549,4288.3423666,1,1,1,1,1,1,N
migration,1.70,2,C1,C1_SHARED_CERT_001,0.352358780105,0.108702556627,3002.8359162,1,1,1,1,1,1,N
migration,1.70,3,C1,C1_SHARED_CERT_001,0.347077211901,0.122618940773,3945.43422961,1,1,1,1,1,1,N
migration,1.70,4,C1,C1_SHARED_CERT_001,0.343094491567,0.121088994284,3061.33936622,1,1,1,1,1,1,N
migration,1.72,1,C1,C1_SHARED_CERT_001,0.367223960265,0.182609128136,4183.40177222,1,1,1,1,1,1,N
migration,1.72,2,C1,C1_SHARED_CERT_001,0.350184729515,0.103269615186,2854.42896438,1,1,1,1,1,1,N
migration,1.72,3,C1,C1_SHARED_CERT_001,0.344624836767,0.117195314038,3772.55394097,1,1,1,1,1,1,N
migration,1.72,4,C1,C1_SHARED_CERT_001,0.340672715376,0.115746586711,2927.53837528,1,1,1,1,1,1,N
migration,1.74,1,C1,C1_SHARED_CERT_001,0.36357180094,0.177711121405,4071.7533094,1,1,1,1,1,1,N
migration,1.74,2,C1,C1_SHARED_CERT_001,0.348119337713,0.0977403405794,2703.40653074,1,1,1,1,1,1,N
migration,1.74,3,C1,C1_SHARED_CERT_001,0.342280933997,0.111646968739,3595.71906154,1,1,1,1,1,1,N
migration,1.74,4,C1,C1_SHARED_CERT_001,0.338357787175,0.110285727639,2790.78672094,1,1,1,1,1,1,N
migration,1.76,1,C1,C1_SHARED_CERT_001,0.360017601337,0.172547213288,3954.07048808,1,1,1,1,1,1,N
migration,1.76,2,C1,C1_SHARED_CERT_001,0.346164531359,0.0921391892417,2550.43581795,1,1,1,1,1,1,N
migration,1.76,3,C1,C1_SHARED_CERT_001,0.340047997947,0.105997939307,3415.69463885,1,1,1,1,1,1,N
migration,1.76,4,C1,C1_SHARED_CERT_001,0.336152075978,0.104730218556,2651.67967599,1,1,1,1,1,1,N
migration,1.78,1,C1,C1_SHARED_CERT_001,0.356566679387,0.16714312399,3830.93833908,1,1,1,1,1,1,N
migration,1.78,2,C1,C1_SHARED_CERT_001,0.344321747983,0.0864900269701,2396.1678673,1,1,1,1,1,1,N
migration,1.78,3,C1,C1_SHARED_CERT_001,0.337928042288,0.100271735205,3233.22895609,1,1,1,1,1,1,N
migration,1.78,4,C1,C1_SHARED_CERT_001,0.334057474774,0.0991033228418,2510.79901314,1,1,1,1,1,1,N
migration,1.80,1,C1,C1_SHARED_CERT_001,0.353223838627,0.161524565537,3702.94166085,1,1,1,1,1,1,N
migration,1.80,2,C1,C1_SHARED_CERT_001,0.342591947803,0.0808161939792,2241.23933427,1,1,1,1,1,1,N
migration,1.80,3,C1,C1_SHARED_CERT_001,0.335922610503,0.0944916095999,3049.06208209,1,1,1,1,1,1,N
migration,1.80,4,C1,C1_SHARED_CERT_001,0.332075411286,0.0934280538897,2368.72020916,1,1,1,1,1,1,N
migration,1.82,1,C1,C1_SHARED_CERT_001,0.349993368361,0.155717277719,3570.66583631,1,1,1,1,1,1,N
migration,1.82,2,C1,C1_SHARED_CERT_001,0.340975624233,0.0751408383407,2086.28158341,1,1,1,1,1,1,N
migration,1.82,3,C1,C1_SHARED_CERT_001,0.334032781017,0.0886808744582,2863.93589771,1,1,1,1,1,1,N
migration,1.82,4,C1,C1_SHARED_CERT_001,0.330206852974,0.0877274849165,2226.02019068,1,1,1,1,1,1,N
migration,1.84,1,C1,C1_SHARED_CERT_001,0.346879043109,0.149747454098,3434.7065149,1,1,1,1,1,1,N
migration,1.84,2,C1,C1_SHARED_CERT_001,0.339472807726,0.0694869912269,1931.92274091,1,1,1,1,1,1,N
migration,1.84,3,C1,C1_SHARED_CERT_001,0.332259166018,0.0828628408309,2678.59219569,1,1,1,1,1,1,N
migration,1.84,4,C1,C1_SHARED_CERT_001,0.328452305834,0.0820246626618,2083.2751765,1,1,1,1,1,1,N
migration,1.86,1,C1,C1_SHARED_CERT_001,0.343884113527,0.14364199728,3295.67541331,1,1,1,1,1,1,N
migration,1.86,2,C1,C1_SHARED_CERT_001,0.338083068116,0.0638773373995,1778.78143543,1,1,1,1,1,1,N
migration,1.86,3,C1,C1_SHARED_CERT_001,0.330601911474,0.0770605134871,2493.76296442,1,1,1,1,1,1,N
migration,1.86,4,C1,C1_SHARED_CERT_001,0.326811814929,0.0763422953994,1941.05287795,1,1,1,1,1,1,N
migration,1.88,1,C1,C1_SHARED_CERT_001,0.341011292231,0.137428286242,3154.19502624,1,1,1,1,1,1,N
migration,1.88,2,C1,C1_SHARED_CERT_001,0.336805521538,0.0583339241056,1627.45885966,1,1,1,1,1,1,N
migration,1.88,3,C1,C1_SHARED_CERT_001,0.329060703261,0.0712962883361,2310.16076126,1,1,1,1,1,1,N
migration,1.88,4,C1,C1_SHARED_CERT_001,0.325284971162,0.0707024570204,1799.90510162,1,1,1,1,1,1,N
migration,1.90,1,C1,C1_SHARED_CERT_001,0.338262744266,0.131133781979,3010.88966288,1,1,1,1,1,1,N
migration,1.90,2,C1,C1_SHARED_CERT_001,0.335638843186,0.0528778622522,1478.53062189,1,1,1,1,1,1,N
migration,1.90,3,C1,C1_SHARED_CERT_001,0.327634779341,0.0655916060582,2128.46769325,1,1,1,1,1,1,N
migration,1.90,4,C1,C1_SHARED_CERT_001,0.323870923958,0.0651262384127,1660.35903514,1,1,1,1,1,1,N
migration,1.92,1,C1,C1_SHARED_CERT_001,0.335640085466,0.12478565725,2866.377032,1,1,1,1,1,1,N
migration,1.92,2,C1,C1_SHARED_CERT_001,0.334581286036,0.0475289311684,1332.53596888,1,1,1,1,1,1,N
migration,1.92,3,C1,C1_SHARED_CERT_001,0.326322948861,0.0599664901835,1949.32072199,1,1,1,1,1,1,N
migration,1.92,4,C1,C1_SHARED_CERT_001,0.322568400927,0.0596332848868,1522.90568476,1,1,1,1,1,1,N
migration,1.94,1,C1,C1_SHARED_CERT_001,0.333144388222,0.11841032096,2721.25743294,1,1,1,1,1,1,N
migration,1.94,2,C1,C1_SHARED_CERT_001,0.333630707476,0.0423051510129,1189.96612709,1,1,1,1,1,1,N
migration,1.94,3,C1,C1_SHARED_CERT_001,0.325123620502,0.0544391631145,1773.29944983,1,1,1,1,1,1,N
migration,1.94,4,C1,C1_SHARED_CERT_001,0.321375736774,0.0542414297806,1387.99071834,1,1,1,1,1,1,N
migration,1.96,1,C1,C1_SHARED_CERT_001,0.330776196753,0.112032827025,2576.10032207,1,1,1,1,1,1,N
migration,1.96,2,C1,C1_SHARED_CERT_001,0.332784604494,0.037222578813,1051.25874394,1,1,1,1,1,1,N
migration,1.96,3,C1,C1_SHARED_CERT_001,0.324034838497,0.0490259441768,1600.92288054,1,1,1,1,1,1,N
migration,1.96,4,C1,C1_SHARED_CERT_001,0.320290909538,0.0489666100994,1256.01235997,1,1,1,1,1,1,N
migration,1.98,1,C1,C1_SHARED_CERT_001,0.328535554208,0.105676476676,2431.43527672,1,1,1,1,1,1,N
migration,1.98,2,C1,C1_SHARED_CERT_001,0.332040152934,0.0322953370379,916.798671342,1,1,1,1,1,1,N
migration,1.98,3,C1,C1_SHARED_CERT_001,0.323054320695,0.0437413166392,1432.65155658,1,1,1,1,1,1,N
migration,1.98,4,C1,C1_SHARED_CERT_001,0.319311578522,0.0438229377825,1127.32317538,1,1,1,1,1,1,N
migration,2.00,1,C1,C1_SHARED_CERT_001,0.32642203772,0.0993627484389,2287.75040698,1,1,1,1,1,1,N
migration,2.00,2,C1,C1_SHARED_CERT_001,0.331394246194,0.0275357147592,786.920728816,1,1,1,1,1,1,N
migration,2.00,3,C1,C1_SHARED_CERT_001,0.322179495278,0.0385980356016,1268.89099659,1,1,1,1,1,1,N
migration,2.00,4,C1,C1_SHARED_CERT_001,0.318435120787,0.0388228082529,1002.23278935,1,1,1,1,1,1,N
migration,2.02,1,C1,C1_SHARED_CERT_001,0.324434794859,0.0931113628904,2145.49383072,1,1,1,1,1,1,N
migration,2.02,2,C1,C1_SHARED_CERT_001,0.330843531909,0.0229542939048,661.913150761,1,1,1,1,1,1,N
migration,2.02,3,C1,C1_SHARED_CERT_001,0.32140753533,0.0336072710524,1109.99625154,1,1,1,1,1,1,N
migration,2.02,4,C1,C1_SHARED_CERT_001,0.31765866549,0.0339770444189,881.011489142,1,1,1,1,1,1,N
migration,2.04,1,C1,C1_SHARED_CERT_001,0.322572578788,0.0869403852086,2005.07600747,1,1,1,1,1,1,N
migration,2.04,2,C1,C1_SHARED_CERT_001,0.330384446049,0.0185601075781,542.021907951,1,1,1,1,1,1,N
migration,2.04,3,C1,C1_SHARED_CERT_001,0.320735390534,0.0287787665594,956.276958028,1,1,1,1,1,1,N
migration,2.04,4,C1,C1_SHARED_CERT_001,0.316979125328,0.0292950546375,763.894176694,1,1,1,1,1,1,N
migration,2.06,1,C1,C1_SHARED_CERT_001,0.320833781372,0.0808663684663,1866.87299807,1,1,1,1,1,1,N
migration,2.06,2,C1,C1_SHARED_CERT_001,0.330013243919,0.0143607891468,427.454776951,1,1,1,1,1,1,N
migration,2.06,3,C1,C1_SHARED_CERT_001,0.320159815703,0.0241209842641,808.00195533,1,1,1,1,1,1,N
migration,2.06,4,C1,C1_SHARED_CERT_001,0.316393224831,0.0247849755143,651.083941463,1,1,1,1,1,1,N
migration,2.08,1,C1,C1_SHARED_CERT_001,0.31921646342,0.0749045040533,1731.22988608,1,1,1,1,1,1,N
migration,2.08,2,C1,C1_SHARED_CERT_001,0.329726028156,0.0103627022112,318.38488774,1,1,1,1,1,1,N
migration,2.08,3,C1,C1_SHARED_CERT_001,0.319677396404,0.0196412250965,665.40311367,1,1,1,1,1,1,N
migration,2.08,4,C1,C1_SHARED_CERT_001,0.315897525799,0.0204537899005,542.755012863,1,1,1,1,1,1,N
migration,2.10,1,C1,C1_SHARED_CERT_001,0.317718381918,0.0690687495656,1598.46368684,1,1,1,1,1,1,N
migration,2.10,2,C1,C1_SHARED_CERT_001,0.329518774128,0.00657104678051,214.953622199,1,1,1,1,1,1,N
migration,2.10,3,C1,C1_SHARED_CERT_001,0.319284572191,0.0153457228223,528.678329565,1,1,1,1,1,1,N
migration,2.10,4,C1,C1_SHARED_CERT_001,0.315488450374,0.0163074190333,439.055066068,1,1,1,1,1,1,N
migration,2.12,1,C1,C1_SHARED_CERT_001,0.3163370147,0.0633719280649,1468.86560559,1,1,1,1,1,1,N
migration,2.12,2,C1,C1_SHARED_CERT_001,0.329387353201,0.00298993877102,117.272784753,1,1,1,1,1,1,N
migration,2.12,3,C1,C1_SHARED_CERT_001,0.318977657937,0.0112397080294,397.993564467,1,1,1,1,1,1,N
migration,2.12,4,C1,C1_SHARED_CERT_001,0.315162302273,0.0123507846077,340.106775931,1,1,1,1,1,1,N
migration,2.14,1,C1,C1_SHARED_CERT_001,0.315069583145,0.057825796677,1342.70259857,1,1,1,1,1,1,N
migration,2.14,2,C1,C1_SHARED_CERT_001,0.329335105204,0.000377539438999,46.0198628471,1,1,1,1,1,1,N
migration,2.14,3,C1,C1_SHARED_CERT_001,0.318752863907,0.00732744305047,273.483958454,1,1,1,1,1,1,N
migration,2.14,4,C1,C1_SHARED_CERT_001,0.314915286777,0.00858784250079,246.008662057,1,1,1,1,1,1,N
migration,2.16,1,C1,C1_SHARED_CERT_001,0.31391307349,0.0524410795319,1220.21812359,1,1,1,1,1,1,N
migration,2.16,2,C1,C1_SHARED_CERT_001,0.329405691366,0.00352930928694,131.984878893,1,1,1,1,1,1,N
migration,2.16,3,C1,C1_SHARED_CERT_001,0.318606315115,0.00361224071222,155.254429275,1,1,1,1,1,1,N
migration,2.16,4,C1,C1_SHARED_CERT_001,0.314743530052,0.00502160143846,156.835557415,1,1,1,1,1,1,N
migration,2.18,1,C1,C1_SHARED_CERT_001,0.312864257491,0.0472274704784,1101.63220357,1,1,1,1,1,1,N
migration,2.18,2,C1,C1_SHARED_CERT_001,0.329534976784,0.00646427269339,212.043359161,1,1,1,1,1,1,N
migration,2.18,3,C1,C1_SHARED_CERT_001,0.318534070322,9.64830425338e-05,43.3802699633,1,1,1,1,1,1,N
migration,2.18,4,C1,C1_SHARED_CERT_001,0.314643098088,0.00165414060509,72.6390504483,1,1,1,1,1,1,N
migration,2.20,1,C1,C1_SHARED_CERT_001,0.311919713029,0.0421936234754,987.14121007,1,1,1,1,1,1,N
migration,2.20,2,C1,C1_SHARED_CERT_001,0.329718622441,0.0091822852777,286.190895338,1,1,1,1,1,1,N
migration,2.20,3,C1,C1_SHARED_CERT_001,0.31859650794,0.0032183653246,142.720789484,1,1,1,1,1,1,N
migration,2.20,4,C1,C1_SHARED_CERT_001,0.314640282614,0.00151336765322,69.1194467041,1,1,1,1,1,1,N
migration,2.22,1,C1,C1_SHARED_CERT_001,0.311075844905,0.0373471454106,876.917701923,1,1,1,1,1,1,N
